#: table_doi: 10.17182/hepdata.78802.v1/t13
#: name: Table 13
#: description: Multiplicity distribution in the pseudorapidity region -3.0 to 3.0 for NSD collisions at a centre-of-mass energy of 8000 GeV.
#: data_file: Table13.yaml
#: keyword observables: MULT
#: keyword reactions: P P --> CHARGED X
#: keyword cmenergies: 8000
#: keyword phrases: Charged particle multiplicity | Forward rapidity
#: RE,,,P P --> CHARGED X
#: ETARAP(P=5),,,-3.0-3.0
#: SQRT(S) [GeV],,,8000.0
'$N_{ch}$','$N_{ch}$ LOW','$N_{ch}$ HIGH','$P(N_{ch})$','error +','error -'
134.0,133.5,134.5,0.000807,0.0002639,-0.0002639
135.0,134.5,135.5,0.0007766,0.0002571,-0.0002571
136.0,135.5,136.5,0.0007491,0.0002497,-0.0002497
137.0,136.5,137.5,0.000723,0.0002436,-0.0002436
138.0,137.5,138.5,0.0006975,0.0002365,-0.0002365
139.0,138.5,139.5,0.000679,0.0002317,-0.0002317
140.0,139.5,140.5,0.0006546,0.0002255,-0.0002255
141.0,140.5,141.5,0.0006213,0.0002149,-0.0002149
142.0,141.5,142.5,0.0006023,0.0002103,-0.0002103
143.0,142.5,143.5,0.0005837,0.0002051,-0.0002051
144.0,143.5,144.5,0.0005541,0.0001949,-0.0001949
145.0,144.5,145.5,0.0005384,0.0001913,-0.0001913
146.0,145.5,146.5,0.0005241,0.0001872,-0.0001872
147.0,146.5,147.5,0.0004972,0.0001787,-0.0001787
148.0,147.5,148.5,0.0004896,0.0001767,-0.0001767
149.0,148.5,149.5,0.0004679,0.0001697,-0.0001697
150.0,149.5,150.5,0.000454,0.0001666,-0.0001666
151.0,150.5,151.5,0.0004326,0.000159,-0.000159
152.0,151.5,152.5,0.0004224,0.0001558,-0.0001558
153.0,152.5,153.5,0.0003986,0.0001474,-0.0001474
154.0,153.5,154.5,0.0003881,0.0001448,-0.0001448
155.0,154.5,155.5,0.0003718,0.0001394,-0.0001394
156.0,155.5,156.5,0.0003657,0.0001376,-0.0001376
157.0,156.5,157.5,0.0003487,0.0001332,-0.0001332
158.0,157.5,158.5,0.0003353,0.0001275,-0.0001275
159.0,158.5,159.5,0.0003223,0.0001239,-0.0001239
160.0,159.5,160.5,0.0003097,0.0001193,-0.0001193
161.0,160.5,161.5,0.0002992,0.0001159,-0.0001159
162.0,161.5,162.5,0.0002883,0.0001126,-0.0001126
163.0,162.5,163.5,0.0002761,0.0001081,-0.0001081
164.0,163.5,164.5,0.0002694,0.0001063,-0.0001063
165.0,164.5,165.5,0.0002584,0.0001022,-0.0001022
166.0,165.5,166.5,0.0002518,0.0001009,-0.0001009
167.0,166.5,167.5,0.0002412,9.703e-05,-9.703e-05
168.0,167.5,168.5,0.0002302,9.343e-05,-9.343e-05
169.0,168.5,169.5,0.0002234,9.184e-05,-9.184e-05
170.0,169.5,170.5,0.0002154,8.818e-05,-8.818e-05
171.0,170.5,171.5,0.0002093,8.62e-05,-8.62e-05
172.0,171.5,172.5,0.0002012,8.335e-05,-8.335e-05
173.0,172.5,173.5,0.0001891,7.884e-05,-7.884e-05
174.0,173.5,174.5,0.0001841,7.744e-05,-7.744e-05
175.0,174.5,175.5,0.000177,7.497e-05,-7.497e-05
176.0,175.5,176.5,0.0001722,7.349e-05,-7.349e-05
177.0,176.5,177.5,0.000165,7.107e-05,-7.107e-05
178.0,177.5,178.5,0.0001573,6.842e-05,-6.842e-05
179.0,178.5,179.5,0.0001523,6.644e-05,-6.644e-05
180.0,179.5,180.5,0.0001459,6.426e-05,-6.426e-05
181.0,180.5,181.5,0.0001387,6.107e-05,-6.107e-05
182.0,181.5,182.5,0.0001337,5.878e-05,-5.878e-05
183.0,182.5,183.5,0.0001298,5.75e-05,-5.75e-05
184.0,183.5,184.5,0.0001237,5.583e-05,-5.583e-05
185.0,184.5,185.5,0.0001193,5.365e-05,-5.365e-05
186.0,185.5,186.5,0.0001132,5.125e-05,-5.125e-05
187.0,186.5,187.5,0.0001075,4.857e-05,-4.857e-05
188.0,187.5,188.5,0.0001035,4.781e-05,-4.781e-05
189.0,188.5,189.5,0.0001003,4.591e-05,-4.591e-05
190.0,189.5,190.5,9.522e-05,4.452e-05,-4.452e-05
191.0,190.5,191.5,9.18e-05,4.331e-05,-4.331e-05

