#: table_doi: 10.17182/hepdata.78802.v1/t7
#: name: Table 7
#: description: Multiplicity distribution in the pseudorapidity region -2.4 to 2.4 for NSD collisions at a centre-of-mass energy of 7000 GeV.
#: data_file: Table7.yaml
#: keyword observables: MULT
#: keyword reactions: P P --> CHARGED X
#: keyword cmenergies: 7000
#: keyword phrases: Charged particle multiplicity | Forward rapidity
#: RE,,,P P --> CHARGED X
#: ETARAP(P=5),,,-2.4-2.4
#: SQRT(S) [GeV],,,7000.0
'$N_{ch}$','$N_{ch}$ LOW','$N_{ch}$ HIGH','$P(N_{ch})$','error +','error -'
144.0,143.5,144.5,0.0001717,6.018e-05,-6.018e-05
145.0,144.5,145.5,0.000164,5.823e-05,-5.823e-05
146.0,145.5,146.5,0.0001551,5.549e-05,-5.549e-05
147.0,146.5,147.5,0.000148,5.324e-05,-5.324e-05
148.0,147.5,148.5,0.0001407,5.22e-05,-5.22e-05
149.0,148.5,149.5,0.0001341,5.05e-05,-5.05e-05
150.0,149.5,150.5,0.000128,4.761e-05,-4.761e-05
151.0,150.5,151.5,0.00012,4.647e-05,-4.647e-05
152.0,151.5,152.5,0.000115,4.377e-05,-4.377e-05
153.0,152.5,153.5,0.0001072,4.142e-05,-4.142e-05
154.0,153.5,154.5,0.0001026,4.025e-05,-4.025e-05
155.0,154.5,155.5,9.74e-05,3.901e-05,-3.901e-05
156.0,155.5,156.5,9.19e-05,3.745e-05,-3.745e-05
157.0,156.5,157.5,8.675e-05,3.521e-05,-3.521e-05
158.0,157.5,158.5,8.163e-05,3.326e-05,-3.326e-05
159.0,158.5,159.5,7.707e-05,3.191e-05,-3.191e-05
160.0,159.5,160.5,7.284e-05,3.084e-05,-3.084e-05
161.0,160.5,161.5,6.853e-05,2.898e-05,-2.898e-05
162.0,161.5,162.5,6.54e-05,2.768e-05,-2.768e-05
163.0,162.5,163.5,6.127e-05,2.587e-05,-2.587e-05
164.0,163.5,164.5,5.788e-05,2.473e-05,-2.473e-05

