#: table_doi: 10.17182/hepdata.78802.v1/t12
#: name: Table 12
#: description: Multiplicity distribution in the pseudorapidity region -2.4 to 2.4 for NSD collisions at a centre-of-mass energy of 8000 GeV.
#: data_file: Table12.yaml
#: keyword observables: MULT
#: keyword reactions: P P --> CHARGED X
#: keyword cmenergies: 8000
#: keyword phrases: Charged particle multiplicity | Forward rapidity
#: RE,,,P P --> CHARGED X
#: ETARAP(P=5),,,-2.4-2.4
#: SQRT(S) [GeV],,,8000.0
'$N_{ch}$','$N_{ch}$ LOW','$N_{ch}$ HIGH','$P(N_{ch})$','error +','error -'
127.0,126.5,127.5,0.0004586,0.0001439,-0.0001439
128.0,127.5,128.5,0.0004409,0.000139,-0.000139
129.0,128.5,129.5,0.0004186,0.0001328,-0.0001328
130.0,129.5,130.5,0.000401,0.0001278,-0.0001278
131.0,130.5,131.5,0.0003843,0.0001235,-0.0001235
132.0,131.5,132.5,0.0003644,0.0001171,-0.0001171
133.0,132.5,133.5,0.0003486,0.0001123,-0.0001123
134.0,133.5,134.5,0.0003353,0.0001082,-0.0001082
135.0,134.5,135.5,0.00032,0.0001045,-0.0001045
136.0,135.5,136.5,0.0003043,9.946e-05,-9.946e-05
137.0,136.5,137.5,0.0002878,9.405e-05,-9.405e-05
138.0,137.5,138.5,0.0002769,9.13e-05,-9.13e-05
139.0,138.5,139.5,0.0002639,8.695e-05,-8.695e-05
140.0,139.5,140.5,0.0002533,8.38e-05,-8.38e-05
141.0,140.5,141.5,0.0002408,7.964e-05,-7.964e-05
142.0,141.5,142.5,0.0002294,7.642e-05,-7.642e-05
143.0,142.5,143.5,0.0002212,7.406e-05,-7.406e-05
144.0,143.5,144.5,0.0002096,6.982e-05,-6.982e-05
145.0,144.5,145.5,0.0002015,6.739e-05,-6.739e-05
146.0,145.5,146.5,0.000192,6.53e-05,-6.53e-05
147.0,146.5,147.5,0.0001818,6.143e-05,-6.143e-05
148.0,147.5,148.5,0.0001738,5.941e-05,-5.941e-05
149.0,148.5,149.5,0.0001649,5.633e-05,-5.633e-05
150.0,149.5,150.5,0.0001578,5.451e-05,-5.451e-05
151.0,150.5,151.5,0.0001496,5.171e-05,-5.171e-05
152.0,151.5,152.5,0.0001428,4.971e-05,-4.971e-05
153.0,152.5,153.5,0.0001354,4.753e-05,-4.753e-05
154.0,153.5,154.5,0.0001284,4.568e-05,-4.568e-05
155.0,154.5,155.5,0.0001221,4.368e-05,-4.368e-05
156.0,155.5,156.5,0.000116,4.207e-05,-4.207e-05
157.0,156.5,157.5,0.0001107,4.014e-05,-4.014e-05
158.0,157.5,158.5,0.000104,3.816e-05,-3.816e-05
159.0,158.5,159.5,9.889e-05,3.648e-05,-3.648e-05

