#: table_doi: 10.17182/hepdata.78802.v1/t43
#: name: Table 43
#: description: Multiplicity distribution in the pseudorapidity region -3.0 to 3.0 for INEL>0 collisions at a centre-of-mass energy of 8000 GeV.
#: data_file: Table43.yaml
#: keyword observables: MULT
#: keyword reactions: P P --> CHARGED X
#: keyword cmenergies: 8000
#: keyword phrases: Charged particle multiplicity | Forward rapidity
#: RE,,,P P --> CHARGED X
#: ETARAP(P=5),,,-3.0-3.0
#: SQRT(S) [GeV],,,8000.0
'$N_{ch}$','$N_{ch}$ LOW','$N_{ch}$ HIGH','$P(N_{ch})$','error +','error -'
82.0,81.5,82.5,0.003494,0.000649,-0.000649
83.0,82.5,83.5,0.003397,0.0006394,-0.0006394
84.0,83.5,84.5,0.003331,0.0006359,-0.0006359
85.0,84.5,85.5,0.00323,0.0006258,-0.0006258
86.0,85.5,86.5,0.003133,0.0006174,-0.0006174
87.0,86.5,87.5,0.003091,0.0006147,-0.0006147
88.0,87.5,88.5,0.002966,0.0005986,-0.0005986
89.0,88.5,89.5,0.002919,0.0005953,-0.0005953
90.0,89.5,90.5,0.002827,0.0005844,-0.0005844
91.0,90.5,91.5,0.002752,0.0005722,-0.0005722
92.0,91.5,92.5,0.002703,0.000571,-0.000571
93.0,92.5,93.5,0.002608,0.0005537,-0.0005537
94.0,93.5,94.5,0.002555,0.00055,-0.00055
95.0,94.5,95.5,0.002425,0.0005255,-0.0005255
96.0,95.5,96.5,0.002406,0.0005264,-0.0005264
97.0,96.5,97.5,0.002304,0.0005104,-0.0005104
98.0,97.5,98.5,0.002266,0.0005065,-0.0005065
99.0,98.5,99.5,0.002223,0.0005012,-0.0005012
100.0,99.5,100.5,0.002118,0.000483,-0.000483
101.0,100.5,101.5,0.002086,0.0004777,-0.0004777
102.0,101.5,102.5,0.001986,0.0004618,-0.0004618
103.0,102.5,103.5,0.001961,0.0004612,-0.0004612
104.0,103.5,104.5,0.001909,0.0004526,-0.0004526
105.0,104.5,105.5,0.001846,0.0004427,-0.0004427
106.0,105.5,106.5,0.001806,0.0004376,-0.0004376
107.0,106.5,107.5,0.001739,0.0004243,-0.0004243
108.0,107.5,108.5,0.001668,0.0004124,-0.0004124
109.0,108.5,109.5,0.001624,0.0004046,-0.0004046
110.0,109.5,110.5,0.001588,0.0004005,-0.0004005
111.0,110.5,111.5,0.001549,0.0003958,-0.0003958
112.0,111.5,112.5,0.001473,0.0003808,-0.0003808
113.0,112.5,113.5,0.001442,0.0003763,-0.0003763
114.0,113.5,114.5,0.001411,0.000373,-0.000373
115.0,114.5,115.5,0.001353,0.0003618,-0.0003618
116.0,115.5,116.5,0.001317,0.0003555,-0.0003555
117.0,116.5,117.5,0.001276,0.0003492,-0.0003492
118.0,117.5,118.5,0.001205,0.0003328,-0.0003328
119.0,118.5,119.5,0.001192,0.0003328,-0.0003328
120.0,119.5,120.5,0.001157,0.0003269,-0.0003269
121.0,120.5,121.5,0.001108,0.0003175,-0.0003175
122.0,121.5,122.5,0.001083,0.0003135,-0.0003135
123.0,122.5,123.5,0.00105,0.0003067,-0.0003067
124.0,123.5,124.5,0.001018,0.000301,-0.000301
125.0,124.5,125.5,0.0009749,0.0002919,-0.0002919
126.0,125.5,126.5,0.0009353,0.0002835,-0.0002835
127.0,126.5,127.5,0.0009155,0.0002798,-0.0002798
128.0,127.5,128.5,0.000871,0.0002701,-0.0002701
129.0,128.5,129.5,0.0008658,0.0002704,-0.0002704
130.0,129.5,130.5,0.0008297,0.0002623,-0.0002623
131.0,130.5,131.5,0.0007947,0.000254,-0.000254
132.0,131.5,132.5,0.0007668,0.0002465,-0.0002465
133.0,132.5,133.5,0.0007384,0.0002394,-0.0002394
134.0,133.5,134.5,0.0007176,0.0002347,-0.0002347
135.0,134.5,135.5,0.0006899,0.0002284,-0.0002284
136.0,135.5,136.5,0.0006676,0.0002226,-0.0002226
137.0,136.5,137.5,0.0006394,0.0002154,-0.0002154
138.0,137.5,138.5,0.0006165,0.000209,-0.000209
139.0,138.5,139.5,0.0005926,0.0002022,-0.0002022
140.0,139.5,140.5,0.0005729,0.0001974,-0.0001974
141.0,140.5,141.5,0.0005507,0.0001904,-0.0001904
142.0,141.5,142.5,0.000529,0.0001846,-0.0001846
143.0,142.5,143.5,0.0005101,0.0001793,-0.0001793
144.0,143.5,144.5,0.0004859,0.0001709,-0.0001709
145.0,144.5,145.5,0.000475,0.0001687,-0.0001687
146.0,145.5,146.5,0.0004608,0.0001646,-0.0001646
147.0,146.5,147.5,0.0004341,0.000156,-0.000156
148.0,147.5,148.5,0.0004262,0.0001539,-0.0001539
149.0,148.5,149.5,0.0004051,0.0001469,-0.0001469
150.0,149.5,150.5,0.0003937,0.0001444,-0.0001444
151.0,150.5,151.5,0.0003784,0.000139,-0.000139
152.0,151.5,152.5,0.0003678,0.0001356,-0.0001356
153.0,152.5,153.5,0.0003476,0.0001285,-0.0001285
154.0,153.5,154.5,0.0003372,0.0001258,-0.0001258
155.0,154.5,155.5,0.0003246,0.0001217,-0.0001217
156.0,155.5,156.5,0.0003209,0.0001207,-0.0001207
157.0,156.5,157.5,0.0003022,0.0001154,-0.0001154
158.0,157.5,158.5,0.0002927,0.0001113,-0.0001113
159.0,158.5,159.5,0.00028,0.0001077,-0.0001077
160.0,159.5,160.5,0.0002701,0.0001041,-0.0001041
161.0,160.5,161.5,0.0002611,0.0001011,-0.0001011
162.0,161.5,162.5,0.0002517,9.829e-05,-9.829e-05
163.0,162.5,163.5,0.00024,9.397e-05,-9.397e-05
164.0,163.5,164.5,0.0002337,9.221e-05,-9.221e-05
165.0,164.5,165.5,0.0002232,8.826e-05,-8.826e-05
166.0,165.5,166.5,0.0002193,8.783e-05,-8.783e-05
167.0,166.5,167.5,0.0002092,8.413e-05,-8.413e-05
168.0,167.5,168.5,0.0002005,8.135e-05,-8.135e-05
169.0,168.5,169.5,0.0001916,7.878e-05,-7.878e-05
170.0,169.5,170.5,0.0001854,7.59e-05,-7.59e-05
171.0,170.5,171.5,0.0001812,7.46e-05,-7.46e-05
172.0,171.5,172.5,0.0001711,7.089e-05,-7.089e-05
173.0,172.5,173.5,0.0001632,6.805e-05,-6.805e-05
174.0,173.5,174.5,0.0001591,6.692e-05,-6.692e-05
175.0,174.5,175.5,0.0001526,6.464e-05,-6.464e-05
176.0,175.5,176.5,0.0001479,6.31e-05,-6.31e-05
177.0,176.5,177.5,0.0001402,6.04e-05,-6.04e-05
178.0,177.5,178.5,0.0001329,5.779e-05,-5.779e-05
179.0,178.5,179.5,0.0001302,5.681e-05,-5.681e-05
180.0,179.5,180.5,0.0001246,5.486e-05,-5.486e-05
181.0,180.5,181.5,0.0001168,5.142e-05,-5.142e-05
182.0,181.5,182.5,0.0001125,4.945e-05,-4.945e-05
183.0,182.5,183.5,0.0001103,4.886e-05,-4.886e-05
184.0,183.5,184.5,0.0001039,4.688e-05,-4.688e-05
185.0,184.5,185.5,9.976e-05,4.487e-05,-4.487e-05
186.0,185.5,186.5,9.348e-05,4.23e-05,-4.23e-05
187.0,186.5,187.5,8.946e-05,4.04e-05,-4.04e-05
188.0,187.5,188.5,8.483e-05,3.919e-05,-3.919e-05
189.0,188.5,189.5,8.103e-05,3.709e-05,-3.709e-05
190.0,189.5,190.5,7.841e-05,3.665e-05,-3.665e-05
191.0,190.5,191.5,7.451e-05,3.515e-05,-3.515e-05

